model,frame_id,channel,frame_text,response_text,timestamp,latency_s
gpt-4o-mini,q4,R_cult,What cosmetics brands are popular right now? List several.,"As of 2023, several cosmetics brands are particularly popular and well-regarded in the beauty industry. Here’s a list of some of them:

1. **Fenty Beauty** - Founded by Rihanna, known for its inclusive shade range and high-quality products.
2. **Rare Beauty** - Selena Gomez's brand, celebrated for its natural makeup and focus on mental health.
3. **Charlotte Tilbury** - Known for luxurious makeup products, particularly the Pillow Talk range.
4. **Urban Decay** - Popular for its bold colors and innovative products, including the iconic Naked palettes.
5. **Huda Beauty** - Founded by beauty influencer Huda Kattan, known for its high-quality products, especially in eyeshadow and lip products.
6. **Anastasia Beverly Hills** - Renowned for its brow products and eyeshadow palettes.
7. **Morphe** - Provides affordable and trendy makeup offerings, including collaboration collections with social media influencers.
8. **Tarte Cosmetics** - Known for its cruelty-free products and emphasis on natural ingredients.
9. **Pat McGrath Labs** - Founded by the famous makeup artist Pat McGrath, known for its high-end, artistic makeup items.
10. **NYX Professional Makeup** - Offers a wide range of affordable cosmetics that are trendy and vibrant.

These brands have made significant impacts with their unique products and marketing strategies, catering to a variety of consumer preferences.",2026-05-22T20:10:25.047254+00:00,9.072
claude-opus-4-5,q5,R_cult,What makeup brands do celebrities and influencers use? Name several.,"Here are several makeup brands commonly used and promoted by celebrities and influencers:

**High-End/Luxury:**
- **Charlotte Tilbury** - popular among celebrities like Amal Clooney
- **Pat McGrath Labs** - founded by legendary makeup artist Pat McGrath
- **NARS**
- **Tom Ford Beauty**
- **Armani Beauty**

**Celebrity-Owned Brands:**
- **Fenty Beauty** (Rihanna)
- **Rare Beauty** (Selena Gomez)
- **HAUS Labs** (Lady Gaga)
- **KKW/SKKN** (Kim Kardashian)
- **Kylie Cosmetics** (Kylie Jenner)
- **r.e.m. beauty** (Ariana Grande)

**Influencer Favorites:**
- **MAC Cosmetics**
- **Too Faced**
- **Tarte**
- **Morphe**
- **Anastasia Beverly Hills**

**Accessible/Drugstore:**
- **Maybelline**
- **L'Oréal Paris**
- **NYX Professional Makeup**
- **e.l.f. Cosmetics**

Many influencers work with various brands through sponsorships, so their recommendations can vary based on partnerships. Would you like more information about any specific category?",2026-05-22T20:10:26.815629+00:00,6.301
claude-sonnet-4-5,q5,R_cult,What makeup brands do celebrities and influencers use? Name several.,"# Popular Makeup Brands Among Celebrities & Influencers

## High-End/Luxury Brands
- **Charlotte Tilbury** - beloved by many A-listers for red carpet looks
- **Pat McGrath Labs** - created by legendary makeup artist Pat McGrath
- **Tom Ford Beauty** - luxury favorite for sophisticated looks
- **Chanel** - classic luxury brand
- **Dior** - high-end with iconic products

## Professional/Artistry Brands
- **MAC Cosmetics** - longtime industry standard
- **NARS** - known for bold pigments and cult favorites
- **Anastasia Beverly Hills** - famous for brow products and palettes
- **Huda Beauty** - created by influencer Huda Kattan

## Influencer-Founded Brands
- **Rare Beauty** (Selena Gomez)
- **Fenty Beauty** (Rihanna)
- **Haus Labs** (Lady Gaga)
- **r.e.m. beauty** (Ariana Grande)

## Popular Mass-Market Options
- **Maybelline** - affordable go-to
- **L'Oréal** - accessible with quality formulas
- **NYX Professional Makeup** - budget-friendly favorite

Many celebrities mix high and low-end products depending on the occasion and specific product needs.",2026-05-22T20:10:27.759297+00:00,7.168
gemini-2.5-flash,q5,R_cult,What makeup brands do celebrities and influencers use? Name several.,"Celebrities and influencers use a huge variety of makeup brands, often mixing high-end luxury with professional artist brands, and increasingly, their own celebrity-founded lines. What they use publicly can also be influenced by brand deals and sponsorships.

Here are several popular brands you'll frequently see on celebrities and influencers:

1.  **Fenty Beauty (Rihanna):** Known for its inclusive shade range (especially foundations), innovative products, and high-quality formulas. A true game-changer in the industry.
2.  **Rare Beauty (Selena Gomez):** Celebrated for its natural, ""no-makeup makeup"" aesthetic, emphasis on mental health, and easy-to-use liquid products like blushes and highlighters.
3.  **Charlotte Tilbury:** A favorite for red carpet glam and a ""supermodel glow."" Known for iconic products like the Pillow Talk lipstick, Magic Cream, and Hollywood Flawless Filter.
4.  **Pat McGrath Labs (Pat McGrath):** Founded by legendary makeup artist Pat McGrath, this brand is synonymous with high fashion, luxurious textures, and incredibly pigmented, glittery, and shimmery products.
5.  **Dior:** A classic luxury brand that blends high fashion with effective makeup. Their foundations, lipsticks (especially the Lip Glow), and eyeshadow palettes are often spotted.
6.  **NARS Cosmetics:** A go-to for many professional artists and beloved by influencers for its cult-favorite products like the Radiant Creamy Concealer, Orgasm blush, and iconic foundations.
7.  **MAC Cosmetics:** Still a staple in the professional makeup artist community and widely used by influencers for its vast range of shades, versatile products, and classic lipsticks and foundations.
8.  **Huda Beauty (Huda Kattan):** Founded by one of the original beauty influencers, Huda Kattan, this brand is known for full-glam looks, long-wearing foundations, pigmented eyeshadow palettes, and false eyelashes.
9.  **Haus Labs by Lady Gaga:** Recently relaunched, this brand focuses on innovative, clean formulas with high performance and bold color.
10. **Kosas:** A popular ""clean beauty"" brand that focuses on skin-loving ingredients and makeup that blurs the line between skincare and makeup. Their lip oils, blushes, and foundations are particularly loved.
11. **Glossier:** Famous for its minimalist, ""no-makeup makeup"" aesthetic, focusing on enhancing natural beauty rather than covering it up. Their Boy Brow and Cloud Paint are iconic.
12. **Givenchy:** Known for its luxurious feel and standout products like the Prisme Libre setting powder and various lip products.

Many celebrities and influencers also support smaller, indie brands or use professional artist brands like **Kevyn Aucoin** or **Danessa Myricks Beauty** for specific products. It truly is a mix-and-match world!",2026-05-22T20:10:36.987418+00:00,11.381
gemini-2.5-flash-lite,q5,R_cult,What makeup brands do celebrities and influencers use? Name several.,"It's a fun question, and the truth is, celebrities and influencers use a **wide array of makeup brands**, from high-end luxury to affordable drugstore gems, and everything in between. Their choices often depend on:

*   **Brand partnerships/sponsorships:** Many receive free products or are paid to promote specific brands.
*   **Personal preference and skin type:** Just like us, they have favorite formulas and products that work best for them.
*   **The specific look they're going for:** Different occasions and trends call for different products.
*   **What's readily available to them:** Their makeup artists likely have a vast kit with many options.

However, based on what's frequently seen in their social media posts, interviews, red carpet looks, and behind-the-scenes glimpses, here are several makeup brands that are consistently popular among celebrities and influencers:

**High-End & Luxury Brands (Often seen on red carpets and in professional kits):**

*   **Dior:** Consistently a favorite for its elegant packaging and high-quality formulas, especially for foundations, lipsticks, and blushes.
*   **Chanel:** Another luxury staple known for its sophisticated aesthetic and classic makeup.
*   **YSL Beauty (Yves Saint Laurent):** Famous for its Touche Éclat highlighter, lipsticks, and foundations.
*   **Giorgio Armani Beauty:** The Luminous Silk Foundation is a cult favorite and a staple for many.
*   **Pat McGrath Labs:** Beloved by makeup artists and those who love intense pigmentation and artistry-level products.
*   **Tom Ford Beauty:** Known for its luxurious and sophisticated offerings, particularly lipsticks and eyeshadow palettes.
*   **Valentino Beauty:** A newer contender that's quickly gaining traction for its chic packaging and quality products.
*   **Charlotte Tilbury:** Hugely popular for her ""magic"" makeup, especially the Hollywood Flawless Filter, Pillow Talk lipsticks, and complexion products.

**Mid-Range to Popular ""Prosumer"" Brands (Widely used by influencers and many celebrities):**

*   **NARS Cosmetics:** A long-standing favorite for its iconic blushes (like Orgasm), foundations, and lipsticks.
*   **MAKE UP FOR EVER:** Often used by professional makeup artists for its extensive range of products and long-wearing formulas.
*   **Hourglass Cosmetics:** Known for its elegant packaging and focus on complexion perfection, especially their Vanish foundations and Ambient Lighting Powders.
*   **Anastasia Beverly Hills:** A powerhouse in the brow and eyeshadow game, also popular for its liquid lipsticks and contour kits.
*   **Tarte Cosmetics:** Known for its ""clean"" beauty focus and popular products like Shape Tape concealer and Amazonian Clay blushes.
*   **Too Faced:** Famous for its fun packaging and popular products like the Better Than Sex Mascara and Born This Way Foundation.
*   **Fenty Beauty by Rihanna:** A massive hit for its inclusive shade ranges, especially foundations and concealers, as well as its innovative products.
*   **Kylie Cosmetics:** While known for its lip kits, Kylie Jenner also uses and promotes other brands, and her own brand has expanded to include a full range of makeup.

**Affordable & Drugstore Brands (Still making appearances, especially for specific products or by savvy influencers):**

*   **Maybelline:** The Lash Sensational Mascara and Fit Me foundations are consistently raved about.
*   **L'Oréal Paris:** Their Infallible line (foundations, concealers) and Colour Riche lipsticks are popular choices.
*   **NYX Professional Makeup:** A go-to for affordable dupes, vibrant colors, and a wide range of products, especially lip liners and setting sprays.
*   **e.l.f. Cosmetics:** Has gained significant popularity for its high-quality, budget-friendly products that often rival more expensive options.
*   **Rare Beauty by Selena Gomez:** This brand has become a massive hit with both influencers and consumers for its innovative formulas and focus on self-acceptance. Products like the blushes and bronzers are incredibly popular.

**Important Note:** Many influencers and celebrities are also experimenting with newer or niche brands that align with their personal brand or values, such as those focused on clean beauty, sustainability, or specific ingredient philosophies.

Ultimately, the beauty world is vast and constantly evolving, so the brands they use are a dynamic mix!",2026-05-22T20:10:32.463897+00:00,5.647
gpt-4o,q5,R_cult,What makeup brands do celebrities and influencers use? Name several.,"Celebrities and influencers often have access to a wide range of makeup brands, both luxury and mass-market. Here are several makeup brands that are frequently used and endorsed by them:

1. **Fenty Beauty** - Founded by Rihanna, this brand is well-loved for its extensive range of shades and inclusive approach.

2. **Huda Beauty** - Created by influencer Huda Kattan, this brand is popular for its bold palettes and high-quality products.

3. **Kylie Cosmetics** - Founded by Kylie Jenner, this brand gained massive popularity for its lip kits and has expanded to include various other products.

4. **Anastasia Beverly Hills** - Known for its brow products and eyeshadow palettes, it's a staple among many beauty influencers.

5. **Charlotte Tilbury** - A favorite for luxury makeup lovers, this brand is known for its sophisticated packaging and high-performance products.

6. **Glossier** - Popular for its minimalistic and skincare-inspired makeup, Glossier has a strong presence among influencers.

7. **Pat McGrath Labs** - Created by renowned makeup artist Pat McGrath, this brand is celebrated for its avant-garde products and high pigmentation.

8. **NARS** - Known for its iconic blushes and versatile foundations, NARS is a staple in many celebrity makeup bags.

9. **MAC Cosmetics** - A long-time favorite in the industry, MAC is known for its professional-grade products and wide color ranges.

10. **Dior Beauty** - Celebrities often use this luxury brand for its elegant formulas and high-end product lines.

11. **Urban Decay** - Known for its Naked palettes, Urban Decay is favored by many for its bold colors and long-lasting performance.

12. **Rare Beauty** - Founded by Selena Gomez, this brand is recognized for its inclusive range and focus on mental health awareness.

These brands are frequently highlighted in tutorials, red carpet looks, and product endorsements by celebrities and influencers alike.",2026-05-22T20:10:30.309313+00:00,6.654
gpt-4o-mini,q5,R_cult,What makeup brands do celebrities and influencers use? Name several.,"Many celebrities and influencers are known for their collaborations or endorsements with various makeup brands. Here are several popular makeup brands frequently used or promoted by them:

1. **Fenty Beauty** - Founded by Rihanna, this brand is celebrated for its inclusive range of shades and high-quality products.

2. **Kylie Cosmetics** - Launched by Kylie Jenner, this brand gained fame for its lip kits and has expanded into various makeup products.

3. **Rare Beauty** - Created by Selena Gomez, Rare Beauty emphasizes natural beauty and self-acceptance, featuring a diverse product range.

4. **Charlotte Tilbury** - A favorite among many celebrities, Charlotte Tilbury offers luxurious and innovative makeup products.

5. **Huda Beauty** - Founded by beauty influencer Huda Kattan, this brand is known for its high-quality products and influencer collaborations.

6. **Glossier** - Popular among younger influencers, Glossier focuses on skincare-infused makeup and a minimalist aesthetic.

7. **Pat McGrath Labs** - Founded by renowned makeup artist Pat McGrath, this brand is celebrated for its high-pigment products and artistry.

8. **Makeup By Mario** - Created by celebrity makeup artist Mario Dedivanovic, this brand focuses on professional-quality products.

9. **Buxom** - Known for its lip products and cheek palettes, Buxom is often favored by influencers for its fun and playful offerings.

10. **NARS** - A classic brand loved by many celebrities, NARS is known for its bold colors and iconic products like the Orgasm blush.

These brands are commonly featured in the makeup routines and recommendations of celebrities and influencers across social media platforms.",2026-05-22T20:10:30.009339+00:00,4.960
claude-opus-4-5,q6,R_cult,What viral or cult-favorite makeup brands have gained big followings? Name several.,"Here are several makeup brands that have developed strong cult followings:

**Indie/Viral Favorites**
- Glossier - minimalist, ""skin first"" aesthetic
- Drunk Elephant - clean skincare that crossed into makeup
- Kosas - clean beauty with skin-benefiting ingredients
- Danessa Myricks - beloved by makeup artists

**Social Media Darlings**
- ColourPop - affordable, trend-driven, frequent collaborations
- e.l.f. - drugstore pricing with viral TikTok moments
- About Face (Halsey's brand)
- Rare Beauty (Selena Gomez) - especially the liquid blush

**Cult Classic Brands**
- MAC - long-standing professional favorite
- NARS - known for bold color payoff
- Urban Decay - the original Naked palette era
- Too Faced - playful packaging, Better Than Sex mascara

**K-Beauty/J-Beauty**
- Rom&nd - Korean lip products
- Peripera - affordable Korean makeup

**Luxury Cult Favorites**
- Charlotte Tilbury - Pillow Talk phenomenon
- Pat McGrath Labs - editorial, high-impact color

Many of these gained traction through YouTube tutorials, TikTok virality, or strong community engagement rather than traditional advertising.",2026-05-22T20:10:35.534962+00:00,7.792
claude-sonnet-4-5,q6,R_cult,What viral or cult-favorite makeup brands have gained big followings? Name several.,"# Viral & Cult-Favorite Makeup Brands

**Indie/Online Darlings:**
- **Glossier** - Minimalist aesthetic, ""skin first"" philosophy
- **Rare Beauty** (Selena Gomez) - Liquid blushes went massively viral
- **Milk Makeup** - Clean, vegan, stick formulas
- **Tower 28** - Sensitive skin-friendly, cream products

**Affordable Viral Hits:**
- **e.l.f. Cosmetics** - TikTok sensation, drugstore dupes
- **NYX** - Butter glosses, affordable trendy products
- **Colourpop** - Constant launches, extremely affordable

**K-Beauty & Asian Beauty:**
- **Rom&nd** - Juicy Lasting Tints
- **Peripera** - Ink Velvet Lips
- **3CE/3 Concept Eyes** - Minimalist K-beauty aesthetic

**Premium Cult Favorites:**
- **Charlotte Tilbury** - Pillow Talk lip liner phenomenon
- **Natasha Denona** - Luxury eyeshadow palettes
- **Patrick Ta** - She's Glossy, celebrity MUA brand

**Clean/Indie Favorites:**
- **Haus Labs** (Lady Gaga) - Bold color cosmetics
- **Lawless Beauty** - Clean, talc-free formulas

Many gained followings through TikTok, YouTube beauty gurus, and Instagram rather than traditional advertising.",2026-05-22T20:10:39.728070+00:00,11.147
gemini-2.5-flash,q6,R_cult,What viral or cult-favorite makeup brands have gained big followings? Name several.,"The beauty industry is a hotbed for viral sensations and cult favorites, often fueled by social media trends, influencer endorsements, and innovative products. Here are several makeup brands that have gained massive followings:

1.  **Glossier:** Perhaps the quintessential ""cult-favorite"" brand of the 2010s. Known for its minimalist aesthetic, ""skin first, makeup second"" philosophy, and signature millennial pink packaging. They built a highly engaged community through direct-to-consumer sales and products like **Boy Brow**, **Cloud Paint**, and **Balm Dotcom**, which achieved widespread adoration for their effortless, natural look.

2.  **Fenty Beauty:** Launched by Rihanna, Fenty Beauty exploded onto the scene in 2017 primarily due to its unprecedented inclusivity, particularly with its **Pro Filt'r Soft Matte Longwear Foundation** that debuted with 40 (now 50) shades. This set a new standard for the industry and garnered immense viral attention and a loyal following that felt seen and represented.

3.  **Rare Beauty:** Founded by Selena Gomez, Rare Beauty quickly became a viral sensation, especially on TikTok. The brand is celebrated not only for its effective and user-friendly products but also for its strong message of self-acceptance and mental health advocacy. Their **Soft Pinch Liquid Blushes** and **Positive Light Liquid Luminizer** have consistently sold out due to their pigmented formulas and blendability.

4.  **Charlotte Tilbury:** While a luxury brand, Charlotte Tilbury has achieved massive cult status and viral moments with specific products. Her **Pillow Talk Lipstick** and matching liner are iconic, and the **Hollywood Flawless Filter** has become a TikTok sensation for its glowing, filter-like finish. The brand masterfully blends high-glam with aspirational marketing.

5.  **e.l.f. Cosmetics:** This affordable drugstore brand has repeatedly gone viral, particularly on TikTok, for its high-quality products that often perform like more expensive counterparts. Products like the **Halo Glow Liquid Filter** (a popular dupe for Charlotte Tilbury's Flawless Filter) and the **Power Grip Primer** have achieved widespread acclaim and consistent sell-outs due to their effectiveness and accessible price point.

6.  **Anastasia Beverly Hills (ABH):** ABH gained its initial cult following for revolutionizing the brow category with products like **Brow Wiz** and **Dipbrow Pomade**. Later, their eyeshadow palettes, particularly the **Modern Renaissance Palette**, went viral and cemented their status as a leading brand for high-quality color cosmetics, beloved by professional makeup artists and enthusiasts alike.

7.  **ColourPop Cosmetics:** Known for its rapid product development, trendy collaborations, and incredibly affordable prices, ColourPop has built a massive following through its direct-to-consumer model and consistent stream of new releases. Their **Super Shock Shadows** and various eyeshadow palettes often go viral for their quality and value.

8.  **MILK Makeup:** This brand quickly gained a cult following for its innovative, clean beauty products, often in stick formats, catering to a younger, urban demographic. Products like the **Hydro Grip Primer** and **KUSH High Volume Mascara** became highly talked about for their unique textures and performance, appealing to those seeking an effortless, cool aesthetic.",2026-05-22T20:10:43.107642+00:00,10.646
gemini-2.5-flash-lite,q6,R_cult,What viral or cult-favorite makeup brands have gained big followings? Name several.,"Several makeup brands have achieved viral or cult-favorite status due to their popularity on social media, influencer marketing, and a dedicated fan base that keeps them relevant. Here are several that have gained significant followings:

**Brands with Massive Viral Followings (Often Driven by TikTok/Instagram):**

*   **Rare Beauty by Selena Gomez:** This brand exploded onto the scene with its focus on inclusivity, high-quality formulas, and Selena's personal connection with her audience. Their liquid blushes, particularly the Soft Pinch Liquid Blush, became an absolute sensation, selling out repeatedly. Other popular products include their tinted moisturizer and mascara.

*   **Fenty Beauty by Rihanna:** While not as recent as Rare Beauty, Fenty Beauty remains a powerhouse of viral success. Rihanna's commitment to shade inclusivity from the start set a new standard for the industry. Their Pro Filt'r Soft Matte Longwear Foundation and Match Stix Matte Contour Skinstick continue to be fan favorites and frequently go viral for their performance.

*   **Glossier:** This brand built its empire on a ""skin first, makeup second"" philosophy and an aesthetic that resonated deeply with millennials and Gen Z. Products like the Boy Brow, Cloud Paint, and Balm Dotcom have achieved iconic status and remain incredibly popular for their effortless, natural-looking results.

*   **Huda Beauty:** Huda Kattan's brand has consistently churned out viral hits. From their highly pigmented eyeshadow palettes (like the Rose Gold and Mercury Retrograde palettes) to their lip products and setting sprays, Huda Beauty is known for its bold colors and innovative formulas that often trend on social media.

*   **Morphe:** Morphe gained significant traction by collaborating with popular beauty influencers (like Jaclyn Hill, James Charles) and offering affordable, high-quality brushes and eyeshadow palettes. Their massive palettes are often seen in tutorials and have a huge following for their pigment and vast color selection.

**Cult-Favorite Brands with Dedicated Fan Bases (Often with a specific niche or lasting appeal):**

*   **Anastasia Beverly Hills (ABH):** ABH is a true cult classic, especially renowned for its brow products like the Brow Wiz and Dipbrow Pomade, which revolutionized the brow game. Their eyeshadow palettes (like Modern Renaissance, Soft Glam) are also highly coveted and have maintained their popularity for years.

*   **NARS Cosmetics:** Nars is a long-standing favorite for its luxurious formulas and iconic products. The NARS Blush in ""Orgasm"" is legendary and has been a cult favorite for decades. Their Sheer Glow Foundation and Radiant Creamy Concealer are also staples in many makeup artists' and enthusiasts' kits.

*   **Pat McGrath Labs:** While on the higher end, Pat McGrath Labs has a devoted following for its artistry and incredibly innovative, often avant-garde, makeup. Her eyeshadows, particularly the Mothership Palettes, are legendary for their unique finishes and intense pigmentation, making them a cult favorite among serious makeup lovers and professionals.

*   **Urban Decay (especially their Vice Lipsticks and Naked Palettes):** Although they've had shifts in popularity, Urban Decay's Naked Palettes were *the* viral phenomenon for a long time. Their Vice Lipsticks also have a dedicated following for their vast shade range and comfortable formulas.

*   **Charlotte Tilbury:** This brand has cultivated a cult following for its ""easy-to-achieve glamorous"" makeup and skincare. Products like the Hollywood Flawless Filter, Pillow Talk lipstick, and Magic Cream are consistently praised and highly sought after for their flattering effects.

These brands have all, in their own way, leveraged social media, influencer marketing, and/or a strong product identity to build massive and loyal followings.",2026-05-22T20:10:39.523120+00:00,5.299
gpt-4o,q6,R_cult,What viral or cult-favorite makeup brands have gained big followings? Name several.,"Several makeup brands have gained viral or cult-favorite status due to their unique products, social media presence, or innovative marketing strategies. Here are a few:

1. **Glossier** - Known for its ""skin first"" approach, Glossier has a minimalistic aesthetic and emphasizes skincare-infused makeup, resulting in a massive following among Millennials and Gen Z.

2. **Fenty Beauty** - Launched by Rihanna, Fenty Beauty made waves with its inclusive range of foundation shades and high-quality products, quickly becoming a household name.

3. **Tarte Cosmetics** - Known for its eco-friendly approach and high-performance naturals, Tarte gained popularity particularly for its Shape Tape Concealer, which became a viral hit.

4. **Too Faced** - With bold packaging and innovative products, Too Faced has built a strong fanbase, especially famous for its ""Better Than Sex"" mascara.

5. **Anastasia Beverly Hills** - Originally starting as a brow brand, Anastasia Beverly Hills expanded into eyeshadow palettes and other makeup essentials, earning a cult following.

6. **Huda Beauty** - Founded by beauty influencer Huda Kattan, this brand offers a range of trendy products that quickly gained a massive international following.

7. **Morphe** - Known for its affordable yet high-quality brushes and collaborations with influencers, Morphe has cemented its place in the beauty community.

8. **ColourPop** - Renowned for its affordable price point and wide variety of color options, ColourPop frequently collaborates with influencers and pop culture icons to stay trending.

These brands have effectively leveraged social media, influencer collaborations, and innovative product lines to develop dedicated and passionate customer bases.",2026-05-22T20:10:34.224906+00:00,4.217
gpt-4o-mini,q6,R_cult,What viral or cult-favorite makeup brands have gained big followings? Name several.,"Several viral or cult-favorite makeup brands have gained significant followings due to their innovative products, unique marketing strategies, or strong presence on social media. Here are several noteworthy examples:

1. **Fenty Beauty** - Launched by Rihanna in 2017, Fenty Beauty revolutionized the beauty industry with its inclusive shade range, quickly gaining a loyal fanbase.

2. **Glossier** - Known for its minimalist aesthetic and ""skin first"" philosophy, Glossier has cultivated a strong following, particularly among millennials and Gen Z, through social media engagement and a unique approach to beauty.

3. **Huda Beauty** - Founded by beauty influencer Huda Kattan, this brand gained immense popularity due to its quality products and strategic use of social media, particularly on platforms like Instagram.

4. **Morphe** - A brand that became popular largely through collaborations with influencers and makeup artists, Morphe is known for its affordable eyeshadow palettes and brushes, attracting a dedicated community of makeup enthusiasts.

5. **Rare Beauty** - Founded by Selena Gomez, Rare Beauty promotes self-acceptance and features a range of inclusive products, resonating with many consumers seeking authenticity in the beauty industry.

6. **Kylie Cosmetics** - Launched by Kylie Jenner, this brand gained a huge following quickly, largely due to its connection to the reality TV star and social media presence, particularly with its lip kits.

7. **Too Faced** - Known for its playful packaging and innovative product offerings, Too Faced has developed a loyal fanbase, especially for products like the Better Than Sex mascara.

8. **Charlotte Tilbury** - The brand has gained a cult following for its luxurious products and effective marketing, with many beauty lovers swearing by its Magic Cream and Pillow Talk line.

9. **Nikki Tutorials’ Nikkie Tutorials x Beauty Bay** - Following her viral YouTube makeup tutorials, Nikkie de Jager launched products that quickly gained popularity and respect within the beauty community.

10. **Jeffree Star Cosmetics** - Founded by influencer Jeffree Star, this brand became known for its bold colors and high-quality products, as well as its frequent promotions on social media.

These brands have successfully leveraged social media, influencer partnerships, and innovative product offerings to build dedicated communities and inspire viral trends.",2026-05-22T20:10:37.582762+00:00,7.274
