brand,category,region,bundle_id,date,wave,raw_value,pivot_raw_value,rescaled_value
Origins,skincare,worldwide,7,2026-05-07,t2,2,77,2.6
Dermalogica,skincare,worldwide,7,2026-05-07,t2,6,77,7.79
Murad,skincare,worldwide,7,2026-05-07,t2,3,77,3.9
Olay,skincare,worldwide,7,2026-05-08,t2,13,75,17.33
Origins,skincare,worldwide,7,2026-05-08,t2,3,75,4.0
Dermalogica,skincare,worldwide,7,2026-05-08,t2,6,75,8.0
Murad,skincare,worldwide,7,2026-05-08,t2,3,75,4.0
Olay,skincare,worldwide,7,2026-05-09,t2,15,80,18.75
Origins,skincare,worldwide,7,2026-05-09,t2,3,80,3.75
Dermalogica,skincare,worldwide,7,2026-05-09,t2,6,80,7.5
Murad,skincare,worldwide,7,2026-05-09,t2,3,80,3.75
Olay,skincare,worldwide,7,2026-05-10,t2,14,72,19.44
Origins,skincare,worldwide,7,2026-05-10,t2,3,72,4.17
Dermalogica,skincare,worldwide,7,2026-05-10,t2,6,72,8.33
Murad,skincare,worldwide,7,2026-05-10,t2,3,72,4.17
Glossier,skincare,worldwide,8,2026-04-27,t1,6,76,7.89
Beauty of Joseon,skincare,worldwide,8,2026-04-27,t1,20,76,26.32
Glossier,skincare,worldwide,8,2026-04-28,t1,6,71,8.45
Beauty of Joseon,skincare,worldwide,8,2026-04-28,t1,18,71,25.35
Glossier,skincare,worldwide,8,2026-04-29,t1,6,72,8.33
Beauty of Joseon,skincare,worldwide,8,2026-04-29,t1,16,72,22.22
Glossier,skincare,worldwide,8,2026-04-30,t1,6,71,8.45
Beauty of Joseon,skincare,worldwide,8,2026-04-30,t1,18,71,25.35
Glossier,skincare,worldwide,8,2026-05-01,t1,7,76,9.21
Beauty of Joseon,skincare,worldwide,8,2026-05-01,t1,18,76,23.68
Glossier,skincare,worldwide,8,2026-05-02,t1,7,86,8.14
Beauty of Joseon,skincare,worldwide,8,2026-05-02,t1,20,86,23.26
Glossier,skincare,worldwide,8,2026-05-03,t1,7,80,8.75
Beauty of Joseon,skincare,worldwide,8,2026-05-03,t1,19,80,23.75
Glossier,skincare,worldwide,8,2026-05-04,t2,6,79,7.59
Beauty of Joseon,skincare,worldwide,8,2026-05-04,t2,18,79,22.78
Glossier,skincare,worldwide,8,2026-05-05,t2,6,74,8.11
Beauty of Joseon,skincare,worldwide,8,2026-05-05,t2,18,74,24.32
Glossier,skincare,worldwide,8,2026-05-06,t2,6,100,6.0
Beauty of Joseon,skincare,worldwide,8,2026-05-06,t2,18,100,18.0
Glossier,skincare,worldwide,8,2026-05-07,t2,6,77,7.79
Beauty of Joseon,skincare,worldwide,8,2026-05-07,t2,18,77,23.38
Glossier,skincare,worldwide,8,2026-05-08,t2,6,75,8.0
Beauty of Joseon,skincare,worldwide,8,2026-05-08,t2,18,75,24.0
Glossier,skincare,worldwide,8,2026-05-09,t2,7,80,8.75
Beauty of Joseon,skincare,worldwide,8,2026-05-09,t2,19,80,23.75
Glossier,skincare,worldwide,8,2026-05-10,t2,8,72,11.11
Beauty of Joseon,skincare,worldwide,8,2026-05-10,t2,19,72,26.39
YNAB,finance,worldwide,1,2026-04-27,t1,12,12,100.0
Mint,finance,worldwide,1,2026-04-27,t1,0,12,0.0
Quicken,finance,worldwide,1,2026-04-27,t1,66,12,550.0
Empower,finance,worldwide,1,2026-04-27,t1,87,12,725.0
NerdWallet,finance,worldwide,1,2026-04-27,t1,18,12,150.0
YNAB,finance,worldwide,1,2026-04-28,t1,13,13,100.0
Mint,finance,worldwide,1,2026-04-28,t1,0,13,0.0
Quicken,finance,worldwide,1,2026-04-28,t1,66,13,507.69
Empower,finance,worldwide,1,2026-04-28,t1,83,13,638.46
NerdWallet,finance,worldwide,1,2026-04-28,t1,16,13,123.08
YNAB,finance,worldwide,1,2026-04-29,t1,13,13,100.0
Mint,finance,worldwide,1,2026-04-29,t1,0,13,0.0
Quicken,finance,worldwide,1,2026-04-29,t1,70,13,538.46
Empower,finance,worldwide,1,2026-04-29,t1,77,13,592.31
NerdWallet,finance,worldwide,1,2026-04-29,t1,17,13,130.77
YNAB,finance,worldwide,1,2026-04-30,t1,15,15,100.0
Mint,finance,worldwide,1,2026-04-30,t1,0,15,0.0
Quicken,finance,worldwide,1,2026-04-30,t1,83,15,553.33
Empower,finance,worldwide,1,2026-04-30,t1,84,15,560.0
NerdWallet,finance,worldwide,1,2026-04-30,t1,18,15,120.0
YNAB,finance,worldwide,1,2026-05-01,t1,17,17,100.0
Mint,finance,worldwide,1,2026-05-01,t1,0,17,0.0
Quicken,finance,worldwide,1,2026-05-01,t1,100,17,588.24
Empower,finance,worldwide,1,2026-05-01,t1,87,17,511.76
NerdWallet,finance,worldwide,1,2026-05-01,t1,19,17,111.76
YNAB,finance,worldwide,1,2026-05-02,t1,14,14,100.0
Mint,finance,worldwide,1,2026-05-02,t1,0,14,0.0
Quicken,finance,worldwide,1,2026-05-02,t1,61,14,435.71
Empower,finance,worldwide,1,2026-05-02,t1,53,14,378.57
NerdWallet,finance,worldwide,1,2026-05-02,t1,16,14,114.29
YNAB,finance,worldwide,1,2026-05-03,t1,14,14,100.0
Mint,finance,worldwide,1,2026-05-03,t1,0,14,0.0
Quicken,finance,worldwide,1,2026-05-03,t1,46,14,328.57
Empower,finance,worldwide,1,2026-05-03,t1,55,14,392.86
NerdWallet,finance,worldwide,1,2026-05-03,t1,16,14,114.29
YNAB,finance,worldwide,1,2026-05-04,t2,14,14,100.0
Mint,finance,worldwide,1,2026-05-04,t2,0,14,0.0
Quicken,finance,worldwide,1,2026-05-04,t2,83,14,592.86
Empower,finance,worldwide,1,2026-05-04,t2,85,14,607.14
NerdWallet,finance,worldwide,1,2026-05-04,t2,18,14,128.57
YNAB,finance,worldwide,1,2026-05-05,t2,13,13,100.0
Mint,finance,worldwide,1,2026-05-05,t2,0,13,0.0
Quicken,finance,worldwide,1,2026-05-05,t2,85,13,653.85
Empower,finance,worldwide,1,2026-05-05,t2,84,13,646.15
NerdWallet,finance,worldwide,1,2026-05-05,t2,18,13,138.46
YNAB,finance,worldwide,1,2026-05-06,t2,12,12,100.0
Mint,finance,worldwide,1,2026-05-06,t2,0,12,0.0
Quicken,finance,worldwide,1,2026-05-06,t2,75,12,625.0
Empower,finance,worldwide,1,2026-05-06,t2,86,12,716.67
NerdWallet,finance,worldwide,1,2026-05-06,t2,19,12,158.33
YNAB,finance,worldwide,1,2026-05-07,t2,12,12,100.0
Mint,finance,worldwide,1,2026-05-07,t2,0,12,0.0
Quicken,finance,worldwide,1,2026-05-07,t2,74,12,616.67
Empower,finance,worldwide,1,2026-05-07,t2,85,12,708.33
NerdWallet,finance,worldwide,1,2026-05-07,t2,18,12,150.0
YNAB,finance,worldwide,1,2026-05-08,t2,11,11,100.0
Mint,finance,worldwide,1,2026-05-08,t2,0,11,0.0
Quicken,finance,worldwide,1,2026-05-08,t2,74,11,672.73
Empower,finance,worldwide,1,2026-05-08,t2,80,11,727.27
NerdWallet,finance,worldwide,1,2026-05-08,t2,18,11,163.64
YNAB,finance,worldwide,1,2026-05-09,t2,11,11,100.0
Mint,finance,worldwide,1,2026-05-09,t2,0,11,0.0
Quicken,finance,worldwide,1,2026-05-09,t2,46,11,418.18
Empower,finance,worldwide,1,2026-05-09,t2,51,11,463.64
NerdWallet,finance,worldwide,1,2026-05-09,t2,16,11,145.45
YNAB,finance,worldwide,1,2026-05-10,t2,10,10,100.0
Mint,finance,worldwide,1,2026-05-10,t2,0,10,0.0
Quicken,finance,worldwide,1,2026-05-10,t2,34,10,340.0
Empower,finance,worldwide,1,2026-05-10,t2,39,10,390.0
NerdWallet,finance,worldwide,1,2026-05-10,t2,16,10,160.0
Rocket Money,finance,worldwide,2,2026-04-27,t1,57,63,90.48
PocketGuard,finance,worldwide,2,2026-04-27,t1,4,63,6.35
Goodbudget,finance,worldwide,2,2026-04-27,t1,4,63,6.35
Rocket Money,finance,worldwide,2,2026-04-28,t1,52,69,75.36
PocketGuard,finance,worldwide,2,2026-04-28,t1,4,69,5.8
Goodbudget,finance,worldwide,2,2026-04-28,t1,9,69,13.04
Rocket Money,finance,worldwide,2,2026-04-29,t1,50,67,74.63
PocketGuard,finance,worldwide,2,2026-04-29,t1,3,67,4.48
Goodbudget,finance,worldwide,2,2026-04-29,t1,4,67,5.97
Rocket Money,finance,worldwide,2,2026-04-30,t1,51,73,69.86
PocketGuard,finance,worldwide,2,2026-04-30,t1,4,73,5.48
Goodbudget,finance,worldwide,2,2026-04-30,t1,5,73,6.85
Rocket Money,finance,worldwide,2,2026-05-01,t1,57,86,66.28
PocketGuard,finance,worldwide,2,2026-05-01,t1,4,86,4.65
Goodbudget,finance,worldwide,2,2026-05-01,t1,5,86,5.81
Rocket Money,finance,worldwide,2,2026-05-02,t1,46,68,67.65
PocketGuard,finance,worldwide,2,2026-05-02,t1,4,68,5.88
Goodbudget,finance,worldwide,2,2026-05-02,t1,4,68,5.88
Rocket Money,finance,worldwide,2,2026-05-03,t1,48,69,69.57
PocketGuard,finance,worldwide,2,2026-05-03,t1,4,69,5.8
Goodbudget,finance,worldwide,2,2026-05-03,t1,5,69,7.25
Rocket Money,finance,worldwide,2,2026-05-04,t2,53,78,67.95
PocketGuard,finance,worldwide,2,2026-05-04,t2,4,78,5.13
Goodbudget,finance,worldwide,2,2026-05-04,t2,6,78,7.69
Rocket Money,finance,worldwide,2,2026-05-05,t2,54,66,81.82
PocketGuard,finance,worldwide,2,2026-05-05,t2,4,66,6.06
Goodbudget,finance,worldwide,2,2026-05-05,t2,4,66,6.06
Rocket Money,finance,worldwide,2,2026-05-06,t2,53,64,82.81
PocketGuard,finance,worldwide,2,2026-05-06,t2,8,64,12.5
Goodbudget,finance,worldwide,2,2026-05-06,t2,5,64,7.81
Rocket Money,finance,worldwide,2,2026-05-07,t2,50,59,84.75
PocketGuard,finance,worldwide,2,2026-05-07,t2,3,59,5.08
Goodbudget,finance,worldwide,2,2026-05-07,t2,4,59,6.78
Rocket Money,finance,worldwide,2,2026-05-08,t2,45,56,80.36
PocketGuard,finance,worldwide,2,2026-05-08,t2,3,56,5.36
Goodbudget,finance,worldwide,2,2026-05-08,t2,4,56,7.14
Rocket Money,finance,worldwide,2,2026-05-09,t2,41,55,74.55
PocketGuard,finance,worldwide,2,2026-05-09,t2,3,55,5.45
Goodbudget,finance,worldwide,2,2026-05-09,t2,3,55,5.45
Rocket Money,finance,worldwide,2,2026-05-10,t2,36,49,73.47
PocketGuard,finance,worldwide,2,2026-05-10,t2,3,49,6.12
Goodbudget,finance,worldwide,2,2026-05-10,t2,3,49,6.12
EveryDollar,finance,worldwide,3,2026-04-27,t1,3,6,50.0
Monarch Money,finance,worldwide,3,2026-04-27,t1,3,6,50.0
Copilot,finance,worldwide,3,2026-04-27,t1,86,6,1433.33
Lunch Money,finance,worldwide,3,2026-04-27,t1,0,6,0.0
EveryDollar,finance,worldwide,3,2026-04-28,t1,2,6,33.33
Monarch Money,finance,worldwide,3,2026-04-28,t1,1,6,16.67
Copilot,finance,worldwide,3,2026-04-28,t1,100,6,1666.67
Lunch Money,finance,worldwide,3,2026-04-28,t1,0,6,0.0
EveryDollar,finance,worldwide,3,2026-04-29,t1,2,6,33.33
Monarch Money,finance,worldwide,3,2026-04-29,t1,0,6,0.0
Copilot,finance,worldwide,3,2026-04-29,t1,77,6,1283.33
Lunch Money,finance,worldwide,3,2026-04-29,t1,0,6,0.0
EveryDollar,finance,worldwide,3,2026-04-30,t1,3,7,42.86
Monarch Money,finance,worldwide,3,2026-04-30,t1,0,7,0.0
Copilot,finance,worldwide,3,2026-04-30,t1,70,7,1000.0
Lunch Money,finance,worldwide,3,2026-04-30,t1,0,7,0.0
EveryDollar,finance,worldwide,3,2026-05-01,t1,3,8,37.5
Monarch Money,finance,worldwide,3,2026-05-01,t1,0,8,0.0
Copilot,finance,worldwide,3,2026-05-01,t1,54,8,675.0
Lunch Money,finance,worldwide,3,2026-05-01,t1,0,8,0.0
EveryDollar,finance,worldwide,3,2026-05-02,t1,2,6,33.33
Monarch Money,finance,worldwide,3,2026-05-02,t1,1,6,16.67
Copilot,finance,worldwide,3,2026-05-02,t1,38,6,633.33
Lunch Money,finance,worldwide,3,2026-05-02,t1,0,6,0.0
EveryDollar,finance,worldwide,3,2026-05-03,t1,2,6,33.33
Monarch Money,finance,worldwide,3,2026-05-03,t1,1,6,16.67
Copilot,finance,worldwide,3,2026-05-03,t1,33,6,550.0
Lunch Money,finance,worldwide,3,2026-05-03,t1,0,6,0.0
EveryDollar,finance,worldwide,3,2026-05-04,t2,3,7,42.86
Monarch Money,finance,worldwide,3,2026-05-04,t2,1,7,14.29
Copilot,finance,worldwide,3,2026-05-04,t2,56,7,800.0
Lunch Money,finance,worldwide,3,2026-05-04,t2,0,7,0.0
EveryDollar,finance,worldwide,3,2026-05-05,t2,3,6,50.0
Monarch Money,finance,worldwide,3,2026-05-05,t2,1,6,16.67
Copilot,finance,worldwide,3,2026-05-05,t2,61,6,1016.67
Lunch Money,finance,worldwide,3,2026-05-05,t2,0,6,0.0
EveryDollar,finance,worldwide,3,2026-05-06,t2,3,6,50.0
Monarch Money,finance,worldwide,3,2026-05-06,t2,0,6,0.0
Copilot,finance,worldwide,3,2026-05-06,t2,60,6,1000.0
Lunch Money,finance,worldwide,3,2026-05-06,t2,0,6,0.0
EveryDollar,finance,worldwide,3,2026-05-07,t2,2,5,40.0
Monarch Money,finance,worldwide,3,2026-05-07,t2,0,5,0.0
Copilot,finance,worldwide,3,2026-05-07,t2,63,5,1260.0
Lunch Money,finance,worldwide,3,2026-05-07,t2,0,5,0.0
EveryDollar,finance,worldwide,3,2026-05-08,t2,2,5,40.0
Monarch Money,finance,worldwide,3,2026-05-08,t2,0,5,0.0
Copilot,finance,worldwide,3,2026-05-08,t2,56,5,1120.0
Lunch Money,finance,worldwide,3,2026-05-08,t2,0,5,0.0
EveryDollar,finance,worldwide,3,2026-05-09,t2,2,5,40.0
Monarch Money,finance,worldwide,3,2026-05-09,t2,0,5,0.0
Copilot,finance,worldwide,3,2026-05-09,t2,34,5,680.0
Lunch Money,finance,worldwide,3,2026-05-09,t2,0,5,0.0
EveryDollar,finance,worldwide,3,2026-05-10,t2,2,4,50.0
Monarch Money,finance,worldwide,3,2026-05-10,t2,1,4,25.0
Copilot,finance,worldwide,3,2026-05-10,t2,30,4,750.0
Lunch Money,finance,worldwide,3,2026-05-10,t2,0,4,0.0
Origin,finance,worldwide,4,2026-04-27,t1,62,14,442.86
Cleo,finance,worldwide,4,2026-04-27,t1,5,14,35.71
Tiller,finance,worldwide,4,2026-04-27,t1,1,14,7.14
Origin,finance,worldwide,4,2026-04-28,t1,61,14,435.71
Cleo,finance,worldwide,4,2026-04-28,t1,5,14,35.71
Tiller,finance,worldwide,4,2026-04-28,t1,1,14,7.14
Origin,finance,worldwide,4,2026-04-29,t1,62,14,442.86
Cleo,finance,worldwide,4,2026-04-29,t1,5,14,35.71
Tiller,finance,worldwide,4,2026-04-29,t1,1,14,7.14
Origin,finance,worldwide,4,2026-04-30,t1,67,16,418.75
Cleo,finance,worldwide,4,2026-04-30,t1,6,16,37.5
Tiller,finance,worldwide,4,2026-04-30,t1,1,16,6.25
Origin,finance,worldwide,4,2026-05-01,t1,84,20,420.0
Cleo,finance,worldwide,4,2026-05-01,t1,6,20,30.0
Tiller,finance,worldwide,4,2026-05-01,t1,1,20,5.0
Origin,finance,worldwide,4,2026-05-02,t1,82,15,546.67
Cleo,finance,worldwide,4,2026-05-02,t1,6,15,40.0
Tiller,finance,worldwide,4,2026-05-02,t1,1,15,6.67
Origin,finance,worldwide,4,2026-05-03,t1,83,15,553.33
Cleo,finance,worldwide,4,2026-05-03,t1,6,15,40.0
Tiller,finance,worldwide,4,2026-05-03,t1,1,15,6.67
Origin,finance,worldwide,4,2026-05-04,t2,69,15,460.0
Cleo,finance,worldwide,4,2026-05-04,t2,5,15,33.33
Tiller,finance,worldwide,4,2026-05-04,t2,1,15,6.67
Origin,finance,worldwide,4,2026-05-05,t2,73,15,486.67
Cleo,finance,worldwide,4,2026-05-05,t2,6,15,40.0
Tiller,finance,worldwide,4,2026-05-05,t2,1,15,6.67
Origin,finance,worldwide,4,2026-05-06,t2,73,14,521.43
Cleo,finance,worldwide,4,2026-05-06,t2,6,14,42.86
Tiller,finance,worldwide,4,2026-05-06,t2,1,14,7.14
Origin,finance,worldwide,4,2026-05-07,t2,70,13,538.46
Cleo,finance,worldwide,4,2026-05-07,t2,5,13,38.46
Tiller,finance,worldwide,4,2026-05-07,t2,1,13,7.69
Origin,finance,worldwide,4,2026-05-08,t2,70,12,583.33
Cleo,finance,worldwide,4,2026-05-08,t2,5,12,41.67
Tiller,finance,worldwide,4,2026-05-08,t2,1,12,8.33
Origin,finance,worldwide,4,2026-05-09,t2,83,12,691.67
Cleo,finance,worldwide,4,2026-05-09,t2,6,12,50.0
Tiller,finance,worldwide,4,2026-05-09,t2,1,12,8.33
Origin,finance,worldwide,4,2026-05-10,t2,77,11,700.0
Cleo,finance,worldwide,4,2026-05-10,t2,5,11,45.45
Tiller,finance,worldwide,4,2026-05-10,t2,1,11,9.09
CeraVe,skincare,US,1,2026-04-27,t1,90,90,100.0
Cetaphil,skincare,US,1,2026-04-27,t1,2,90,2.22
Neutrogena,skincare,US,1,2026-04-27,t1,4,90,4.44
La Roche-Posay,skincare,US,1,2026-04-27,t1,60,90,66.67
Vanicream,skincare,US,1,2026-04-27,t1,1,90,1.11
CeraVe,skincare,US,1,2026-04-28,t1,92,92,100.0
Cetaphil,skincare,US,1,2026-04-28,t1,2,92,2.17
Neutrogena,skincare,US,1,2026-04-28,t1,4,92,4.35
La Roche-Posay,skincare,US,1,2026-04-28,t1,60,92,65.22
Vanicream,skincare,US,1,2026-04-28,t1,1,92,1.09
CeraVe,skincare,US,1,2026-04-29,t1,81,81,100.0
Cetaphil,skincare,US,1,2026-04-29,t1,2,81,2.47
Neutrogena,skincare,US,1,2026-04-29,t1,4,81,4.94
La Roche-Posay,skincare,US,1,2026-04-29,t1,60,81,74.07
Vanicream,skincare,US,1,2026-04-29,t1,1,81,1.23
CeraVe,skincare,US,1,2026-04-30,t1,90,90,100.0
Cetaphil,skincare,US,1,2026-04-30,t1,2,90,2.22
Neutrogena,skincare,US,1,2026-04-30,t1,4,90,4.44
La Roche-Posay,skincare,US,1,2026-04-30,t1,56,90,62.22
Vanicream,skincare,US,1,2026-04-30,t1,1,90,1.11
CeraVe,skincare,US,1,2026-05-01,t1,80,80,100.0
Cetaphil,skincare,US,1,2026-05-01,t1,2,80,2.5
Neutrogena,skincare,US,1,2026-05-01,t1,4,80,5.0
La Roche-Posay,skincare,US,1,2026-05-01,t1,58,80,72.5
Vanicream,skincare,US,1,2026-05-01,t1,1,80,1.25
CeraVe,skincare,US,1,2026-05-02,t1,93,93,100.0
Cetaphil,skincare,US,1,2026-05-02,t1,2,93,2.15
Neutrogena,skincare,US,1,2026-05-02,t1,4,93,4.3
La Roche-Posay,skincare,US,1,2026-05-02,t1,64,93,68.82
Vanicream,skincare,US,1,2026-05-02,t1,1,93,1.08
CeraVe,skincare,US,1,2026-05-03,t1,96,96,100.0
Cetaphil,skincare,US,1,2026-05-03,t1,2,96,2.08
Neutrogena,skincare,US,1,2026-05-03,t1,4,96,4.17
La Roche-Posay,skincare,US,1,2026-05-03,t1,64,96,66.67
Vanicream,skincare,US,1,2026-05-03,t1,1,96,1.04
CeraVe,skincare,US,1,2026-05-04,t2,90,90,100.0
Cetaphil,skincare,US,1,2026-05-04,t2,2,90,2.22
Neutrogena,skincare,US,1,2026-05-04,t2,4,90,4.44
La Roche-Posay,skincare,US,1,2026-05-04,t2,59,90,65.56
Vanicream,skincare,US,1,2026-05-04,t2,1,90,1.11
CeraVe,skincare,US,1,2026-05-05,t2,86,86,100.0
Cetaphil,skincare,US,1,2026-05-05,t2,2,86,2.33
Neutrogena,skincare,US,1,2026-05-05,t2,4,86,4.65
La Roche-Posay,skincare,US,1,2026-05-05,t2,58,86,67.44
Vanicream,skincare,US,1,2026-05-05,t2,1,86,1.16
CeraVe,skincare,US,1,2026-05-06,t2,86,86,100.0
Cetaphil,skincare,US,1,2026-05-06,t2,2,86,2.33
Neutrogena,skincare,US,1,2026-05-06,t2,5,86,5.81
La Roche-Posay,skincare,US,1,2026-05-06,t2,61,86,70.93
Vanicream,skincare,US,1,2026-05-06,t2,1,86,1.16
CeraVe,skincare,US,1,2026-05-07,t2,94,94,100.0
Cetaphil,skincare,US,1,2026-05-07,t2,2,94,2.13
Neutrogena,skincare,US,1,2026-05-07,t2,6,94,6.38
La Roche-Posay,skincare,US,1,2026-05-07,t2,59,94,62.77
Vanicream,skincare,US,1,2026-05-07,t2,2,94,2.13
CeraVe,skincare,US,1,2026-05-08,t2,90,90,100.0
Cetaphil,skincare,US,1,2026-05-08,t2,2,90,2.22
Neutrogena,skincare,US,1,2026-05-08,t2,5,90,5.56
La Roche-Posay,skincare,US,1,2026-05-08,t2,56,90,62.22
Vanicream,skincare,US,1,2026-05-08,t2,2,90,2.22
CeraVe,skincare,US,1,2026-05-09,t2,100,100,100.0
Cetaphil,skincare,US,1,2026-05-09,t2,2,100,2.0
Neutrogena,skincare,US,1,2026-05-09,t2,5,100,5.0
La Roche-Posay,skincare,US,1,2026-05-09,t2,63,100,63.0
Vanicream,skincare,US,1,2026-05-09,t2,2,100,2.0
CeraVe,skincare,US,1,2026-05-10,t2,93,93,100.0
Cetaphil,skincare,US,1,2026-05-10,t2,2,93,2.15
Neutrogena,skincare,US,1,2026-05-10,t2,5,93,5.38
La Roche-Posay,skincare,US,1,2026-05-10,t2,62,93,66.67
Vanicream,skincare,US,1,2026-05-10,t2,1,93,1.08
Skinceuticals,skincare,US,2,2026-04-27,t1,18,87,20.69
Eucerin,skincare,US,2,2026-04-27,t1,43,87,49.43
Paula's Choice,skincare,US,2,2026-04-27,t1,10,87,11.49
Drunk Elephant,skincare,US,2,2026-04-27,t1,5,87,5.75
Skinceuticals,skincare,US,2,2026-04-28,t1,18,88,20.45
Eucerin,skincare,US,2,2026-04-28,t1,42,88,47.73
Paula's Choice,skincare,US,2,2026-04-28,t1,10,88,11.36
Drunk Elephant,skincare,US,2,2026-04-28,t1,6,88,6.82
Skinceuticals,skincare,US,2,2026-04-29,t1,17,83,20.48
Eucerin,skincare,US,2,2026-04-29,t1,42,83,50.6
Paula's Choice,skincare,US,2,2026-04-29,t1,10,83,12.05
Drunk Elephant,skincare,US,2,2026-04-29,t1,6,83,7.23
Skinceuticals,skincare,US,2,2026-04-30,t1,19,82,23.17
Eucerin,skincare,US,2,2026-04-30,t1,42,82,51.22
Paula's Choice,skincare,US,2,2026-04-30,t1,10,82,12.2
Drunk Elephant,skincare,US,2,2026-04-30,t1,6,82,7.32
Skinceuticals,skincare,US,2,2026-05-01,t1,18,81,22.22
Eucerin,skincare,US,2,2026-05-01,t1,41,81,50.62
Paula's Choice,skincare,US,2,2026-05-01,t1,10,81,12.35
Drunk Elephant,skincare,US,2,2026-05-01,t1,6,81,7.41
Skinceuticals,skincare,US,2,2026-05-02,t1,19,94,20.21
Eucerin,skincare,US,2,2026-05-02,t1,42,94,44.68
Paula's Choice,skincare,US,2,2026-05-02,t1,10,94,10.64
Drunk Elephant,skincare,US,2,2026-05-02,t1,8,94,8.51
Skinceuticals,skincare,US,2,2026-05-03,t1,18,92,19.57
Eucerin,skincare,US,2,2026-05-03,t1,46,92,50.0
Paula's Choice,skincare,US,2,2026-05-03,t1,11,92,11.96
Drunk Elephant,skincare,US,2,2026-05-03,t1,7,92,7.61
Skinceuticals,skincare,US,2,2026-05-04,t2,16,87,18.39
Eucerin,skincare,US,2,2026-05-04,t2,43,87,49.43
Paula's Choice,skincare,US,2,2026-05-04,t2,9,87,10.34
Drunk Elephant,skincare,US,2,2026-05-04,t2,5,87,5.75
Skinceuticals,skincare,US,2,2026-05-05,t2,17,83,20.48
Eucerin,skincare,US,2,2026-05-05,t2,42,83,50.6
Paula's Choice,skincare,US,2,2026-05-05,t2,10,83,12.05
Drunk Elephant,skincare,US,2,2026-05-05,t2,5,83,6.02
Skinceuticals,skincare,US,2,2026-05-06,t2,18,87,20.69
Eucerin,skincare,US,2,2026-05-06,t2,42,87,48.28
Paula's Choice,skincare,US,2,2026-05-06,t2,10,87,11.49
Drunk Elephant,skincare,US,2,2026-05-06,t2,6,87,6.9
Skinceuticals,skincare,US,2,2026-05-07,t2,19,95,20.0
Eucerin,skincare,US,2,2026-05-07,t2,42,95,44.21
Paula's Choice,skincare,US,2,2026-05-07,t2,9,95,9.47
Drunk Elephant,skincare,US,2,2026-05-07,t2,6,95,6.32
Skinceuticals,skincare,US,2,2026-05-08,t2,18,90,20.0
Eucerin,skincare,US,2,2026-05-08,t2,40,90,44.44
Paula's Choice,skincare,US,2,2026-05-08,t2,9,90,10.0
Drunk Elephant,skincare,US,2,2026-05-08,t2,6,90,6.67
Skinceuticals,skincare,US,2,2026-05-09,t2,19,100,19.0
Eucerin,skincare,US,2,2026-05-09,t2,44,100,44.0
Paula's Choice,skincare,US,2,2026-05-09,t2,10,100,10.0
Drunk Elephant,skincare,US,2,2026-05-09,t2,7,100,7.0
Skinceuticals,skincare,US,2,2026-05-10,t2,19,91,20.88
Eucerin,skincare,US,2,2026-05-10,t2,42,91,46.15
Paula's Choice,skincare,US,2,2026-05-10,t2,9,91,9.89
Drunk Elephant,skincare,US,2,2026-05-10,t2,7,91,7.69
Tatcha,skincare,US,3,2026-04-27,t1,12,90,13.33
The Ordinary,skincare,US,3,2026-04-27,t1,57,90,63.33
EltaMD,skincare,US,3,2026-04-27,t1,14,90,15.56
Bioderma,skincare,US,3,2026-04-27,t1,5,90,5.56
Tatcha,skincare,US,3,2026-04-28,t1,13,92,14.13
The Ordinary,skincare,US,3,2026-04-28,t1,56,92,60.87
EltaMD,skincare,US,3,2026-04-28,t1,15,92,16.3
Bioderma,skincare,US,3,2026-04-28,t1,6,92,6.52
Tatcha,skincare,US,3,2026-04-29,t1,13,81,16.05
The Ordinary,skincare,US,3,2026-04-29,t1,59,81,72.84
EltaMD,skincare,US,3,2026-04-29,t1,14,81,17.28
Bioderma,skincare,US,3,2026-04-29,t1,6,81,7.41
Tatcha,skincare,US,3,2026-04-30,t1,13,90,14.44
The Ordinary,skincare,US,3,2026-04-30,t1,58,90,64.44
EltaMD,skincare,US,3,2026-04-30,t1,14,90,15.56
Bioderma,skincare,US,3,2026-04-30,t1,5,90,5.56
Tatcha,skincare,US,3,2026-05-01,t1,12,80,15.0
The Ordinary,skincare,US,3,2026-05-01,t1,57,80,71.25
EltaMD,skincare,US,3,2026-05-01,t1,14,80,17.5
Bioderma,skincare,US,3,2026-05-01,t1,5,80,6.25
Tatcha,skincare,US,3,2026-05-02,t1,14,93,15.05
The Ordinary,skincare,US,3,2026-05-02,t1,58,93,62.37
EltaMD,skincare,US,3,2026-05-02,t1,14,93,15.05
Bioderma,skincare,US,3,2026-05-02,t1,6,93,6.45
Tatcha,skincare,US,3,2026-05-03,t1,15,96,15.62
The Ordinary,skincare,US,3,2026-05-03,t1,64,96,66.67
EltaMD,skincare,US,3,2026-05-03,t1,15,96,15.62
Bioderma,skincare,US,3,2026-05-03,t1,6,96,6.25
Tatcha,skincare,US,3,2026-05-04,t2,13,90,14.44
The Ordinary,skincare,US,3,2026-05-04,t2,54,90,60.0
EltaMD,skincare,US,3,2026-05-04,t2,15,90,16.67
Bioderma,skincare,US,3,2026-05-04,t2,6,90,6.67
Tatcha,skincare,US,3,2026-05-05,t2,12,86,13.95
The Ordinary,skincare,US,3,2026-05-05,t2,53,86,61.63
EltaMD,skincare,US,3,2026-05-05,t2,14,86,16.28
