brand,category,region,bundle_id,date,wave,raw_value,pivot_raw_value,rescaled_value
Tea Pigs,premium_tea,US,3,2026-04-27,t1,0,12,0.0
Tea Box,premium_tea,US,3,2026-04-27,t1,100,12,833.33
Harney & Sons,premium_tea,US,3,2026-04-27,t1,21,12,175.0
Whittard of Chelsea,premium_tea,US,3,2026-04-28,t1,0,11,0.0
Tea Pigs,premium_tea,US,3,2026-04-28,t1,1,11,9.09
Tea Box,premium_tea,US,3,2026-04-28,t1,34,11,309.09
Harney & Sons,premium_tea,US,3,2026-04-28,t1,7,11,63.64
Whittard of Chelsea,premium_tea,US,3,2026-04-29,t1,0,8,0.0
Tea Pigs,premium_tea,US,3,2026-04-29,t1,1,8,12.5
Tea Box,premium_tea,US,3,2026-04-29,t1,28,8,350.0
Harney & Sons,premium_tea,US,3,2026-04-29,t1,6,8,75.0
Whittard of Chelsea,premium_tea,US,3,2026-04-30,t1,0,8,0.0
Tea Pigs,premium_tea,US,3,2026-04-30,t1,1,8,12.5
Tea Box,premium_tea,US,3,2026-04-30,t1,33,8,412.5
Harney & Sons,premium_tea,US,3,2026-04-30,t1,6,8,75.0
Whittard of Chelsea,premium_tea,US,3,2026-05-01,t1,0,7,0.0
Tea Pigs,premium_tea,US,3,2026-05-01,t1,1,7,14.29
Tea Box,premium_tea,US,3,2026-05-01,t1,26,7,371.43
Harney & Sons,premium_tea,US,3,2026-05-01,t1,5,7,71.43
Whittard of Chelsea,premium_tea,US,3,2026-05-02,t1,0,8,0.0
Tea Pigs,premium_tea,US,3,2026-05-02,t1,1,8,12.5
Tea Box,premium_tea,US,3,2026-05-02,t1,31,8,387.5
Harney & Sons,premium_tea,US,3,2026-05-02,t1,6,8,75.0
Whittard of Chelsea,premium_tea,US,3,2026-05-03,t1,0,9,0.0
Tea Pigs,premium_tea,US,3,2026-05-03,t1,1,9,11.11
Tea Box,premium_tea,US,3,2026-05-03,t1,30,9,333.33
Harney & Sons,premium_tea,US,3,2026-05-03,t1,5,9,55.56
Whittard of Chelsea,premium_tea,US,3,2026-05-04,t2,0,8,0.0
Tea Pigs,premium_tea,US,3,2026-05-04,t2,1,8,12.5
Tea Box,premium_tea,US,3,2026-05-04,t2,28,8,350.0
Harney & Sons,premium_tea,US,3,2026-05-04,t2,5,8,62.5
Whittard of Chelsea,premium_tea,US,3,2026-05-05,t2,0,7,0.0
Tea Pigs,premium_tea,US,3,2026-05-05,t2,1,7,14.29
Tea Box,premium_tea,US,3,2026-05-05,t2,26,7,371.43
Harney & Sons,premium_tea,US,3,2026-05-05,t2,5,7,71.43
Whittard of Chelsea,premium_tea,US,3,2026-05-06,t2,0,8,0.0
Tea Pigs,premium_tea,US,3,2026-05-06,t2,1,8,12.5
Tea Box,premium_tea,US,3,2026-05-06,t2,34,8,425.0
Harney & Sons,premium_tea,US,3,2026-05-06,t2,6,8,75.0
Whittard of Chelsea,premium_tea,US,3,2026-05-07,t2,0,9,0.0
Tea Pigs,premium_tea,US,3,2026-05-07,t2,1,9,11.11
Tea Box,premium_tea,US,3,2026-05-07,t2,41,9,455.56
Harney & Sons,premium_tea,US,3,2026-05-07,t2,8,9,88.89
Whittard of Chelsea,premium_tea,US,3,2026-05-08,t2,0,9,0.0
Tea Pigs,premium_tea,US,3,2026-05-08,t2,1,9,11.11
Tea Box,premium_tea,US,3,2026-05-08,t2,37,9,411.11
Harney & Sons,premium_tea,US,3,2026-05-08,t2,7,9,77.78
Whittard of Chelsea,premium_tea,US,3,2026-05-09,t2,0,12,0.0
Tea Pigs,premium_tea,US,3,2026-05-09,t2,1,12,8.33
Tea Box,premium_tea,US,3,2026-05-09,t2,43,12,358.33
Harney & Sons,premium_tea,US,3,2026-05-09,t2,10,12,83.33
Whittard of Chelsea,premium_tea,US,3,2026-05-10,t2,1,8,12.5
Tea Pigs,premium_tea,US,3,2026-05-10,t2,1,8,12.5
Tea Box,premium_tea,US,3,2026-05-10,t2,38,8,475.0
Harney & Sons,premium_tea,US,3,2026-05-10,t2,9,8,112.5
Rishi Tea,premium_tea,US,4,2026-04-27,t1,85,76,111.84
Numi Organic Tea,premium_tea,US,4,2026-04-27,t1,0,76,0.0
Smith Teamaker,premium_tea,US,4,2026-04-27,t1,0,76,0.0
Republic of Tea,premium_tea,US,4,2026-04-27,t1,100,76,131.58
Rishi Tea,premium_tea,US,4,2026-04-28,t1,41,65,63.08
Numi Organic Tea,premium_tea,US,4,2026-04-28,t1,10,65,15.38
Smith Teamaker,premium_tea,US,4,2026-04-28,t1,8,65,12.31
Republic of Tea,premium_tea,US,4,2026-04-28,t1,49,65,75.38
Rishi Tea,premium_tea,US,4,2026-04-29,t1,35,51,68.63
Numi Organic Tea,premium_tea,US,4,2026-04-29,t1,5,51,9.8
Smith Teamaker,premium_tea,US,4,2026-04-29,t1,6,51,11.76
Republic of Tea,premium_tea,US,4,2026-04-29,t1,42,51,82.35
Rishi Tea,premium_tea,US,4,2026-04-30,t1,37,50,74.0
Numi Organic Tea,premium_tea,US,4,2026-04-30,t1,4,50,8.0
Smith Teamaker,premium_tea,US,4,2026-04-30,t1,6,50,12.0
Republic of Tea,premium_tea,US,4,2026-04-30,t1,45,50,90.0
Rishi Tea,premium_tea,US,4,2026-05-01,t1,34,44,77.27
Numi Organic Tea,premium_tea,US,4,2026-05-01,t1,3,44,6.82
Smith Teamaker,premium_tea,US,4,2026-05-01,t1,8,44,18.18
Republic of Tea,premium_tea,US,4,2026-05-01,t1,43,44,97.73
Rishi Tea,premium_tea,US,4,2026-05-02,t1,38,49,77.55
Numi Organic Tea,premium_tea,US,4,2026-05-02,t1,5,49,10.2
Smith Teamaker,premium_tea,US,4,2026-05-02,t1,8,49,16.33
Republic of Tea,premium_tea,US,4,2026-05-02,t1,41,49,83.67
Rishi Tea,premium_tea,US,4,2026-05-03,t1,44,57,77.19
Numi Organic Tea,premium_tea,US,4,2026-05-03,t1,4,57,7.02
Smith Teamaker,premium_tea,US,4,2026-05-03,t1,8,57,14.04
Republic of Tea,premium_tea,US,4,2026-05-03,t1,48,57,84.21
Rishi Tea,premium_tea,US,4,2026-05-04,t2,36,52,69.23
Numi Organic Tea,premium_tea,US,4,2026-05-04,t2,4,52,7.69
Smith Teamaker,premium_tea,US,4,2026-05-04,t2,6,52,11.54
Republic of Tea,premium_tea,US,4,2026-05-04,t2,44,52,84.62
Rishi Tea,premium_tea,US,4,2026-05-05,t2,35,44,79.55
Numi Organic Tea,premium_tea,US,4,2026-05-05,t2,4,44,9.09
Smith Teamaker,premium_tea,US,4,2026-05-05,t2,7,44,15.91
Republic of Tea,premium_tea,US,4,2026-05-05,t2,46,44,104.55
Rishi Tea,premium_tea,US,4,2026-05-06,t2,36,48,75.0
Numi Organic Tea,premium_tea,US,4,2026-05-06,t2,4,48,8.33
Smith Teamaker,premium_tea,US,4,2026-05-06,t2,6,48,12.5
Republic of Tea,premium_tea,US,4,2026-05-06,t2,46,48,95.83
Rishi Tea,premium_tea,US,4,2026-05-07,t2,41,53,77.36
Numi Organic Tea,premium_tea,US,4,2026-05-07,t2,7,53,13.21
Smith Teamaker,premium_tea,US,4,2026-05-07,t2,4,53,7.55
Republic of Tea,premium_tea,US,4,2026-05-07,t2,53,53,100.0
Rishi Tea,premium_tea,US,4,2026-05-08,t2,40,56,71.43
Numi Organic Tea,premium_tea,US,4,2026-05-08,t2,5,56,8.93
Smith Teamaker,premium_tea,US,4,2026-05-08,t2,6,56,10.71
Republic of Tea,premium_tea,US,4,2026-05-08,t2,43,56,76.79
Rishi Tea,premium_tea,US,4,2026-05-09,t2,47,75,62.67
Numi Organic Tea,premium_tea,US,4,2026-05-09,t2,7,75,9.33
Smith Teamaker,premium_tea,US,4,2026-05-09,t2,9,75,12.0
Republic of Tea,premium_tea,US,4,2026-05-09,t2,47,75,62.67
Rishi Tea,premium_tea,US,4,2026-05-10,t2,50,52,96.15
Numi Organic Tea,premium_tea,US,4,2026-05-10,t2,7,52,13.46
Smith Teamaker,premium_tea,US,4,2026-05-10,t2,8,52,15.38
Republic of Tea,premium_tea,US,4,2026-05-10,t2,48,52,92.31
